customer_id,country,city
24974,France,Sydney
24975,Germany,Toronto
24976,Australia,Toronto
24977,Canada,Berlin
24978,Canada,Berlin
24979,UK,Sydney
24980,UK,New York
24981,UK,Berlin
24982,USA,New York
24983,USA,London
24984,Canada,Sydney
24985,USA,Toronto
24986,France,Paris
24987,Australia,London
24988,UK,Toronto
24989,USA,Paris
24990,France,New York
24991,Germany,Toronto
24992,Germany,New York
24993,Germany,Toronto
24994,Canada,Toronto
24995,Germany,Sydney
24996,Australia,New York
24997,France,Sydney
24998,UK,New York
24999,UK,Berlin
25000,Australia,New York
25001,USA,Paris
25002,UK,Paris
25003,Australia,New York
25004,Canada,Sydney
25005,USA,Paris
25006,Germany,Paris
25007,USA,New York
25008,Canada,Berlin
25009,Australia,Sydney
25010,France,New York
25011,USA,Sydney
25012,USA,Berlin
25013,USA,New York
25014,USA,London
25015,UK,Toronto
25016,Australia,Sydney
25017,USA,Berlin
25018,Australia,Sydney
25019,USA,Sydney
25020,Australia,New York
25021,Australia,Toronto
25022,UK,Sydney
25023,Canada,Berlin
25024,Australia,London
25025,Australia,New York
25026,Australia,Paris
25027,France,Toronto
25028,UK,Paris
25029,USA,New York
25030,Australia,Toronto
25031,USA,New York
25032,UK,Berlin
25033,UK,London
25034,USA,Toronto
25035,UK,Toronto
25036,USA,Sydney
25037,France,Paris
25038,Australia,Paris
25039,Germany,London
25040,France,Toronto
25041,France,Berlin
25042,UK,Sydney
25043,France,Sydney
25044,Germany,London
25045,USA,Berlin
25046,Canada,London
25047,France,London
25048,UK,Toronto
25049,Australia,Toronto
25050,USA,Sydney
25051,Germany,London
25052,UK,Berlin
25053,Australia,Berlin
25054,Germany,London
25055,Canada,New York
25056,UK,Berlin
25057,Australia,Berlin
25058,Germany,Toronto
25059,Canada,Paris
25060,USA,New York
25061,France,New York
25062,USA,Berlin
25063,Germany,Paris
25064,Australia,London
25065,USA,Toronto
25066,Canada,Berlin
25067,France,Toronto
25068,UK,Paris
25069,Germany,New York
25070,USA,Berlin
25071,UK,London
25072,France,Toronto
25073,Australia,New York
25074,UK,Paris
25075,USA,Sydney
25076,UK,Berlin
25077,USA,Sydney
25078,USA,Berlin
25079,Australia,Toronto
25080,Australia,Paris
25081,USA,Berlin
25082,UK,Berlin
25083,Germany,Berlin
25084,Australia,Sydney
25085,UK,Toronto
25086,UK,Berlin
25087,France,London
25088,Australia,Paris
25089,Germany,Sydney
25090,UK,Sydney
25091,Australia,Toronto
25092,USA,New York
25093,Canada,New York
25094,Germany,New York
25095,USA,Berlin
25096,Canada,London
25097,Canada,Paris
25098,Germany,Toronto
25099,UK,London
25100,USA,Toronto
25101,France,New York
25102,Australia,Berlin
25103,Canada,London
25104,UK,London
25105,USA,Sydney
25106,Canada,Toronto
25107,France,Paris
25108,France,London
25109,France,Toronto
25110,Australia,Toronto
25111,Australia,New York
25112,Germany,Berlin
25113,Germany,Berlin
25114,Canada,London
25115,Australia,Berlin
25116,Canada,Berlin
25117,Canada,Berlin
25118,USA,Paris
25119,USA,New York
25120,France,Paris
25121,Australia,Berlin
25122,France,Berlin
25123,Canada,Sydney
25124,UK,Toronto
25125,France,New York
25126,Canada,Berlin
25127,Germany,Paris
25128,Germany,Berlin
25129,Canada,Paris
25130,USA,Toronto
25131,France,London
25132,France,Sydney
25133,UK,Toronto
25134,UK,Sydney
25135,USA,Toronto
25136,Australia,New York
25137,Canada,Sydney
25138,USA,Toronto
25139,Germany,Toronto
25140,UK,Sydney
25141,USA,Berlin
25142,Germany,Berlin
25143,France,New York
25144,UK,Toronto
25145,Canada,Paris
25146,Germany,Sydney
25147,USA,Toronto
25148,USA,Sydney
25149,Australia,Sydney
25150,Australia,London
25151,Germany,Toronto
25152,Germany,Sydney
25153,UK,Paris
25154,USA,Berlin
25155,France,Paris
25156,USA,Berlin
25157,Canada,Berlin
25158,Canada,Berlin
25159,France,Sydney
25160,USA,Berlin
25161,UK,New York
25162,France,Sydney
25163,UK,Paris
25164,Australia,Paris
25165,Germany,Sydney
25166,UK,Toronto
25167,UK,Paris
25168,Australia,London
25169,Germany,Sydney
25170,UK,Toronto
25171,USA,Toronto
25172,Germany,New York
25173,USA,Berlin
25174,UK,New York
25175,Germany,Berlin
25176,France,New York
25177,Australia,Sydney
25178,Germany,Paris
25179,Canada,Toronto
25180,France,Paris
25181,USA,New York
25182,Australia,Toronto
25183,Germany,Berlin
25184,Australia,London
25185,Australia,Paris
25186,Germany,New York
25187,France,London
25188,USA,Toronto
25189,Germany,Paris
25190,France,Berlin
25191,Germany,New York
25192,UK,Toronto
25193,Canada,London
25194,USA,Toronto
25195,UK,Sydney
25196,USA,Sydney
25197,Canada,Toronto
25198,UK,Paris
25199,Canada,Paris
25200,Australia,Paris
25201,USA,London
25202,France,New York
25203,Germany,Sydney
25204,Canada,Toronto
25205,UK,Toronto
25206,Canada,Paris
25207,USA,London
25208,Germany,Toronto
25209,Germany,New York
25210,UK,Sydney
25211,Germany,Berlin
25212,Australia,Paris
25213,Australia,Berlin
25214,France,Berlin
25215,Australia,London
25216,UK,London
25217,Canada,Sydney
25218,UK,Berlin
25219,France,Paris
25220,Australia,Toronto
25221,France,Berlin
25222,Germany,Sydney
25223,Australia,Paris
25224,Canada,New York
25225,Canada,Sydney
25226,Australia,Paris
25227,Australia,Paris
25228,France,London
25229,Canada,Berlin
25230,Canada,London
25231,Canada,Sydney
25232,USA,Berlin
25233,France,Sydney
25234,France,Paris
25235,France,Paris
25236,Australia,Berlin
25237,Canada,New York
25238,France,New York
25239,France,London
25240,UK,Paris
25241,Australia,Berlin
25242,France,Sydney
25243,Australia,Toronto
25244,France,Sydney
25245,Canada,Sydney
25246,USA,New York
25247,Australia,Sydney
25248,Germany,Berlin
25249,Australia,Berlin
25250,Canada,Toronto
25251,France,Toronto
25252,France,Toronto
25253,USA,New York
25254,UK,London
25255,France,New York
25256,Germany,New York
25257,USA,Toronto
25258,UK,Berlin
25259,France,Toronto
25260,Germany,Paris
25261,Canada,Sydney
25262,UK,New York
25263,UK,New York
25264,UK,Berlin
25265,UK,Sydney
25266,Germany,Paris
25267,Canada,London
25268,Germany,Toronto
25269,USA,Berlin
25270,Australia,London
25271,Australia,Paris
25272,France,Toronto
25273,UK,Berlin
25274,UK,London
25275,France,Berlin
25276,France,Berlin
25277,Australia,Toronto
25278,USA,Toronto
25279,Australia,Sydney
25280,Canada,New York
25281,USA,New York
25282,USA,New York
25283,Australia,Berlin
25284,France,London
25285,Germany,Toronto
25286,UK,Paris
25287,Australia,New York
25288,Canada,Berlin
25289,Australia,New York
25290,France,Paris
25291,UK,Sydney
25292,Canada,New York
25293,Germany,Sydney
25294,USA,Toronto
25295,France,Paris
25296,Germany,London
25297,Germany,Paris
25298,France,Paris
25299,Australia,Sydney
25300,USA,New York
25301,UK,London
25302,Germany,London
25303,France,New York
25304,Germany,Sydney
25305,France,Berlin
25306,UK,Berlin
25307,UK,Sydney
25308,UK,Berlin
25309,France,London
25310,USA,New York
25311,USA,Toronto
25312,USA,Berlin
25313,UK,New York
25314,USA,Sydney
25315,Canada,Paris
25316,Australia,New York
25317,Germany,Berlin
25318,UK,Toronto
25319,Canada,Berlin
25320,USA,Berlin
25321,USA,New York
25322,Australia,Sydney
25323,USA,Paris
25324,Canada,Paris
25325,France,Sydney
25326,France,Sydney
25327,UK,Sydney
25328,France,Sydney
25329,Canada,Berlin
25330,Australia,London
25331,Australia,Paris
25332,Canada,Toronto
25333,UK,Sydney
25334,Germany,New York
25335,Canada,New York
25336,UK,Paris
25337,USA,Sydney
25338,Australia,Paris
25339,Australia,London
25340,France,Paris
25341,Germany,London
25342,USA,London
25343,UK,New York
25344,USA,Berlin
25345,France,New York
25346,France,Paris
25347,Germany,Toronto
25348,France,Berlin
25349,UK,New York
25350,France,Berlin
25351,UK,Toronto
25352,Australia,Berlin
25353,France,Berlin
25354,Australia,Paris
25355,France,London
25356,Canada,Toronto
25357,Canada,Toronto
25358,France,London
25359,Australia,Sydney
25360,USA,London
25361,UK,London
25362,Canada,Toronto
25363,USA,London
25364,USA,Sydney
25365,UK,New York
25366,USA,Toronto
25367,France,Paris
25368,USA,Paris
25369,Germany,Sydney
25370,Canada,New York
25371,Germany,Berlin
25372,France,Berlin
25373,Canada,New York
25374,Germany,London
25375,UK,Berlin
25376,USA,Paris
25377,Canada,Paris
25378,USA,Toronto
25379,Canada,Paris
25380,Australia,Paris
25381,France,Toronto
25382,USA,Berlin
25383,France,London
25384,Canada,Toronto
25385,France,Paris
25386,Canada,New York
25387,Canada,New York
25388,Germany,Paris
25389,Germany,Sydney
25390,Canada,Sydney
25391,USA,Berlin
25392,USA,Toronto
25393,Australia,Berlin
25394,UK,Berlin
25395,Germany,Berlin
25396,USA,New York
25397,Canada,London
25398,USA,New York
25399,Australia,Sydney
25400,USA,Toronto
25401,USA,London
25402,France,London
25403,France,Sydney
25404,UK,London
25405,Canada,New York
25406,Canada,New York
25407,Canada,Sydney
25408,Canada,Sydney
25409,France,New York
25410,USA,Paris
25411,UK,Paris
25412,Germany,Berlin
25413,Germany,London
25414,Canada,Paris
25415,Australia,Paris
25416,France,Berlin
25417,Canada,Berlin
25418,France,Paris
25419,USA,Sydney
25420,Canada,Paris
25421,Canada,Toronto
25422,France,Paris
25423,USA,Paris
25424,Australia,Paris
25425,USA,New York
25426,Germany,Sydney
25427,Australia,Paris
25428,Germany,Paris
25429,Germany,Paris
25430,USA,Toronto
25431,France,Berlin
25432,France,Toronto
25433,USA,Toronto
25434,UK,Toronto
25435,Canada,Sydney
25436,Germany,Paris
25437,Germany,Paris
25438,France,Paris
25439,France,Paris
25440,Australia,London
25441,Australia,New York
25442,France,Sydney
25443,UK,Berlin
25444,Canada,Sydney
25445,Canada,Sydney
25446,Australia,New York
25447,UK,New York
25448,UK,Paris
25449,Germany,Paris
25450,Germany,Sydney
25451,UK,Berlin
25452,Australia,London
25453,Germany,Toronto
25454,Germany,Sydney
25455,France,London
25456,Australia,Berlin
25457,Australia,New York
25458,Canada,Toronto
25459,Australia,Toronto
25460,USA,Paris
25461,France,New York
25462,Germany,Paris
25463,Germany,Paris
25464,UK,Berlin
25465,Australia,Paris
25466,France,Paris
25467,UK,Sydney
25468,Germany,Sydney
25469,Germany,Berlin
25470,Germany,Toronto
25471,USA,New York
25472,France,Toronto
25473,Germany,Paris
25474,UK,London
25475,UK,Berlin
25476,Germany,Berlin
25477,USA,Sydney
25478,USA,London
25479,USA,Sydney
25480,Canada,New York
25481,Australia,New York
25482,Germany,Berlin
25483,USA,Sydney
25484,UK,Berlin
25485,France,London
25486,Germany,Sydney
25487,USA,Berlin
25488,USA,New York
25489,Australia,Sydney
25490,Canada,Paris
25491,UK,Sydney
25492,France,Sydney
25493,Germany,Sydney
25494,UK,Toronto
25495,Germany,Paris
25496,USA,Berlin
25497,Germany,London
25498,Australia,Sydney
25499,Australia,London
25500,France,Toronto
25501,USA,Toronto
25502,UK,Toronto
25503,Germany,Sydney
25504,France,London
25505,UK,New York
25506,Canada,Paris
25507,Germany,Berlin
25508,Australia,Toronto
25509,USA,Berlin
25510,UK,London
25511,UK,Berlin
25512,Germany,Paris
25513,USA,Paris
25514,UK,Toronto
25515,Germany,Sydney
25516,Germany,Toronto
25517,Canada,New York
25518,UK,Toronto
25519,Canada,Berlin
25520,Canada,London
25521,Australia,Paris
25522,USA,Sydney
25523,Germany,London
25524,France,Berlin
25525,Germany,Toronto
25526,USA,Berlin
25527,Australia,Berlin
25528,Canada,London
25529,Australia,London
25530,Australia,London
25531,USA,Paris
25532,Germany,New York
25533,Canada,Berlin
25534,Australia,Sydney
25535,Germany,New York
25536,France,Toronto
25537,UK,Toronto
25538,Canada,New York
25539,France,New York
25540,USA,Berlin
25541,Australia,New York
25542,Canada,London
25543,France,Berlin
25544,UK,London
25545,USA,London
25546,USA,Sydney
25547,Australia,New York
25548,UK,New York
25549,UK,Sydney
25550,Australia,New York
25551,USA,London
25552,Germany,London
25553,Germany,Berlin
25554,Germany,Paris
25555,France,Paris
25556,Australia,Paris
25557,USA,Toronto
25558,UK,Toronto
25559,Australia,Berlin
25560,Canada,New York
25561,UK,Berlin
25562,Canada,New York
25563,Australia,New York
25564,Canada,New York
25565,UK,Sydney
25566,France,Toronto
25567,USA,Paris
25568,UK,New York
25569,Canada,Paris
25570,Australia,Berlin
25571,UK,London
25572,Germany,Paris
25573,Germany,Paris
25574,Germany,New York
25575,Australia,Toronto
25576,Australia,London
25577,Australia,New York
25578,USA,Toronto
25579,France,Paris
25580,USA,Berlin
25581,Australia,Toronto
25582,USA,London
25583,Canada,London
25584,Canada,Berlin
25585,Germany,New York
25586,Australia,London
25587,USA,London
25588,France,Sydney
25589,Canada,Sydney
25590,UK,Toronto
25591,Australia,Sydney
25592,Germany,Berlin
25593,Germany,New York
25594,France,Berlin
25595,USA,New York
25596,Germany,Toronto
25597,France,Toronto
25598,Germany,Toronto
25599,Canada,New York
25600,Australia,Sydney
25601,Australia,Sydney
25602,USA,Toronto
25603,France,Berlin
25604,UK,New York
25605,France,London
25606,UK,London
25607,Australia,Berlin
25608,Germany,London
25609,Canada,Toronto
25610,Germany,Sydney
25611,UK,London
25612,UK,London
25613,Australia,Paris
25614,UK,Paris
25615,USA,Berlin
25616,USA,Sydney
25617,Australia,New York
25618,Germany,New York
25619,Canada,Paris
25620,Germany,Toronto
25621,UK,Berlin
25622,Australia,New York
25623,Germany,New York
25624,Germany,New York
25625,USA,Toronto
25626,USA,Berlin
25627,UK,Toronto
25628,USA,Toronto
25629,France,Paris
25630,Australia,Berlin
25631,USA,Paris
25632,Canada,Sydney
25633,Australia,Berlin
25634,Canada,Toronto
25635,Germany,Toronto
25636,Australia,Paris
25637,USA,Berlin
25638,Germany,Berlin
25639,USA,London
25640,Canada,Toronto
25641,USA,Toronto
25642,Germany,Toronto
25643,France,Sydney
25644,France,Toronto
25645,Canada,Berlin
25646,Germany,New York
25647,France,Paris
25648,USA,New York
25649,Germany,Berlin
25650,UK,Sydney
25651,Australia,London
25652,UK,London
25653,Germany,Toronto
25654,UK,Sydney
25655,France,London
25656,Germany,Paris
25657,Australia,Sydney
25658,France,London
25659,France,New York
25660,France,London
25661,Germany,Paris
25662,Australia,Toronto
25663,Canada,Toronto
25664,France,Toronto
25665,Germany,Paris
25666,Australia,Berlin
25667,UK,Sydney
25668,Australia,Paris
25669,Canada,New York
25670,Canada,Toronto
25671,Australia,Sydney
25672,Australia,Paris
25673,UK,New York
25674,France,Sydney
25675,UK,New York
25676,USA,Toronto
25677,USA,Berlin
25678,France,Sydney
25679,Canada,Paris
25680,USA,Berlin
25681,Germany,Berlin
25682,UK,London
25683,UK,New York
25684,Australia,Berlin
25685,UK,New York
25686,USA,Sydney
25687,Australia,Toronto
25688,Germany,Toronto
25689,USA,Sydney
25690,Germany,Paris
25691,France,Toronto
25692,Canada,Paris
25693,USA,New York
25694,Canada,Toronto
25695,Australia,Toronto
25696,USA,Sydney
25697,Canada,Paris
25698,UK,Berlin
25699,UK,London
25700,France,Paris
25701,Australia,New York
25702,France,London
25703,USA,Berlin
25704,Australia,London
25705,USA,New York
25706,USA,New York
25707,Canada,Sydney
25708,France,London
25709,Canada,Paris
25710,USA,Berlin
25711,Canada,New York
25712,Germany,Berlin
25713,UK,New York
25714,Germany,Paris
25715,Australia,London
25716,Canada,New York
25717,Germany,New York
25718,France,London
25719,UK,Toronto
25720,Germany,Berlin
25721,Australia,Paris
25722,USA,Sydney
25723,Canada,Toronto
25724,UK,Sydney
25725,Germany,Sydney
25726,Germany,London
25727,France,New York
25728,Germany,New York
25729,UK,London
25730,Germany,Berlin
25731,Germany,Paris
25732,USA,Sydney
25733,Australia,London
25734,Germany,Sydney
25735,USA,London
25736,USA,Berlin
25737,Australia,Paris
25738,Germany,Berlin
25739,Germany,New York
25740,Germany,London
25741,Germany,Berlin
25742,Germany,Paris
25743,Germany,Toronto
25744,France,Toronto
25745,UK,Berlin
25746,Australia,Paris
25747,USA,Paris
25748,France,Paris
25749,Canada,New York
25750,Australia,Sydney
25751,Australia,London
25752,Australia,Sydney
25753,Germany,Paris
25754,Australia,Berlin
25755,USA,Sydney
25756,Canada,Berlin
25757,Australia,Berlin
25758,Canada,Paris
25759,Canada,Toronto
25760,Canada,Paris
25761,Australia,Toronto
25762,Canada,Sydney
25763,Germany,Paris
25764,Germany,New York
25765,Germany,Sydney
25766,UK,London
25767,UK,Paris
25768,USA,New York
25769,Germany,Toronto
25770,UK,Berlin
25771,Germany,Paris
25772,Canada,Toronto
25773,Canada,New York
25774,USA,New York
25775,UK,Paris
25776,Germany,New York
25777,Canada,Berlin
25778,France,Toronto
25779,USA,Paris
25780,USA,Sydney
25781,Australia,London
25782,Canada,London
25783,Canada,London
25784,Australia,New York
25785,Australia,London
25786,UK,Berlin
25787,Canada,Sydney
25788,Canada,London
25789,UK,Toronto
25790,USA,London
25791,UK,London
25792,France,Toronto
25793,Germany,Toronto
25794,Australia,London
25795,USA,Sydney
25796,USA,Toronto
25797,USA,Sydney
25798,Australia,Toronto
25799,UK,Berlin
25800,Germany,New York
25801,Canada,Toronto
25802,USA,Paris
25803,Australia,Berlin
25804,Germany,London
25805,Australia,Berlin
25806,Germany,Sydney
25807,Australia,New York
25808,France,Toronto
25809,USA,London
25810,Canada,Toronto
25811,France,Toronto
25812,Australia,New York
25813,UK,London
25814,Germany,Sydney
25815,Australia,Sydney
25816,USA,Sydney
25817,France,Toronto
25818,Australia,Toronto
25819,Canada,New York
25820,France,London
25821,USA,New York
25822,Canada,Sydney
25823,Australia,Toronto
25824,UK,London
25825,Australia,Toronto
25826,Australia,New York
25827,France,Toronto
25828,France,Toronto
25829,UK,London
25830,USA,New York
25831,France,Berlin
25832,Australia,Toronto
25833,Canada,Paris
25834,Germany,Paris
25835,France,New York
25836,France,Paris
25837,Germany,London
25838,Canada,Toronto
25839,UK,Berlin
25840,UK,New York
25841,France,Paris
25842,UK,Paris
25843,USA,London
25844,Australia,Berlin
25845,Germany,New York
25846,France,Berlin
25847,Germany,Paris
25848,Germany,Toronto
25849,Australia,London
25850,UK,Toronto
25851,France,London
25852,Australia,Paris
25853,Australia,London
25854,Australia,Berlin
25855,USA,Berlin
25856,Germany,Paris
25857,UK,London
25858,Germany,Berlin
25859,UK,Sydney
25860,Canada,Toronto
25861,UK,Sydney
25862,USA,Berlin
25863,France,Sydney
25864,Germany,Paris
25865,USA,Sydney
25866,USA,Paris
25867,UK,Berlin
25868,UK,Toronto
25869,Germany,Berlin
25870,France,Sydney
25871,Canada,Toronto
25872,Canada,New York
25873,UK,Berlin
25874,USA,Paris
25875,Canada,Paris
25876,Australia,Berlin
25877,UK,London
25878,Germany,Berlin
25879,Australia,New York
25880,USA,Berlin
25881,USA,Berlin
25882,Canada,London
25883,Australia,London
25884,Germany,London
25885,UK,London
25886,France,London
25887,Canada,Paris
25888,UK,New York
25889,France,New York
25890,Germany,Paris
25891,USA,Sydney
25892,Germany,London
25893,Australia,Sydney
25894,France,Paris
25895,UK,Sydney
25896,France,Berlin
25897,Canada,Paris
25898,France,Toronto
25899,Australia,London
25900,France,Berlin
25901,France,Paris
25902,Australia,Sydney
25903,Germany,Berlin
25904,USA,New York
25905,Germany,London
25906,Germany,London
25907,Germany,London
25908,Australia,London
25909,Canada,Toronto
25910,UK,Sydney
25911,USA,Berlin
25912,France,Sydney
25913,USA,Sydney
25914,Australia,New York
25915,UK,New York
25916,France,Toronto
25917,USA,Paris
25918,USA,Paris
25919,France,Sydney
25920,France,Berlin
25921,USA,Berlin
25922,France,New York
25923,Australia,Sydney
25924,Canada,London
25925,Germany,London
25926,USA,Berlin
25927,USA,Berlin
25928,Australia,Paris
25929,Canada,New York
25930,UK,London
25931,France,London
25932,Canada,Toronto
25933,Australia,New York
25934,Germany,Berlin
25935,Australia,Toronto
25936,Germany,Sydney
25937,USA,London
25938,Australia,New York
25939,Canada,Paris
25940,USA,Paris
25941,Germany,London
25942,UK,London
25943,Australia,Paris
25944,France,Berlin
25945,USA,New York
25946,UK,Sydney
25947,UK,Toronto
25948,UK,Paris
25949,Canada,Berlin
25950,Germany,Toronto
25951,Germany,Paris
25952,Germany,Toronto
25953,UK,Berlin
25954,France,Toronto
25955,USA,New York
25956,France,Sydney
25957,USA,Sydney
25958,UK,Paris
25959,Germany,Toronto
25960,Australia,Paris
25961,Australia,London
25962,Australia,London
25963,France,Toronto
25964,France,Sydney
25965,France,Sydney
25966,Canada,Toronto
25967,Canada,Paris
25968,Australia,New York
25969,Australia,Sydney
25970,USA,Sydney
25971,Canada,Berlin
25972,Australia,New York
25973,Germany,New York
25974,UK,London
25975,USA,Toronto
25976,Australia,New York
25977,Germany,Paris
25978,Germany,Sydney
25979,Australia,New York
25980,Australia,Berlin
25981,France,Paris
25982,Germany,Berlin
25983,Australia,Paris
25984,USA,Paris
25985,USA,Sydney
25986,Canada,Berlin
25987,France,New York
25988,USA,London
25989,France,Toronto
25990,Germany,Sydney
25991,UK,London
25992,USA,Sydney
25993,UK,Paris
25994,Canada,New York
25995,Germany,Toronto
25996,Australia,Toronto
25997,Australia,Paris
25998,Australia,Sydney
25999,Canada,London
26000,France,New York
26001,USA,New York
26002,Germany,Berlin
26003,France,Sydney
26004,Canada,London
26005,Australia,London
26006,Australia,London
26007,USA,Sydney
26008,UK,Paris
26009,UK,Sydney
26010,Australia,Berlin
26011,USA,Paris
26012,USA,Toronto
26013,Canada,Berlin
26014,France,Paris
26015,UK,Paris
26016,UK,London
26017,Australia,Paris
26018,France,Paris
26019,UK,New York
26020,Germany,New York
26021,Germany,London
26022,USA,Toronto
26023,UK,Toronto
26024,USA,New York
26025,Germany,London
26026,Australia,London
26027,France,New York
26028,Germany,Sydney
26029,USA,London
26030,USA,New York
26031,UK,London
26032,USA,Sydney
26033,Canada,Paris
26034,UK,New York
26035,France,Berlin
26036,UK,Paris
26037,UK,Berlin
26038,UK,Berlin
26039,Germany,Berlin
26040,UK,New York
26041,France,New York
26042,Canada,London
26043,USA,Sydney
26044,UK,Berlin
26045,UK,Toronto
26046,UK,Paris
26047,Germany,Sydney
26048,France,Paris
26049,Australia,Paris
26050,Germany,Paris
26051,Canada,Toronto
26052,Canada,Berlin
26053,France,Berlin
26054,Australia,Berlin
26055,Germany,London
26056,Australia,Paris
26057,Germany,Paris
26058,France,Berlin
26059,Canada,New York
26060,Australia,Sydney
26061,UK,Toronto
26062,Canada,New York
26063,Germany,Toronto
26064,France,Toronto
26065,UK,London
26066,Germany,London
26067,Canada,Toronto
26068,Canada,Paris
26069,USA,Berlin
26070,Australia,London
26071,France,London
26072,France,Berlin
26073,Australia,New York
26074,Canada,London
26075,UK,Paris
26076,UK,Toronto
26077,USA,Paris
26078,UK,Berlin
26079,France,London
26080,France,Sydney
26081,Germany,New York
26082,Germany,Berlin
26083,Canada,Paris
26084,France,Sydney
26085,France,London
26086,Canada,Sydney
26087,Canada,Sydney
26088,Australia,Toronto
26089,Canada,New York
26090,USA,Toronto
26091,UK,Sydney
26092,USA,Toronto
26093,France,Toronto
26094,Germany,Paris
26095,Australia,Berlin
26096,USA,Sydney
26097,Canada,Berlin
26098,Canada,Toronto
26099,France,Sydney
26100,Australia,New York
26101,Germany,London
26102,Australia,New York
26103,Germany,Berlin
26104,USA,London
26105,Canada,Toronto
26106,Canada,Berlin
26107,France,Sydney
26108,USA,Toronto
26109,USA,Paris
26110,Canada,Sydney
26111,Germany,Sydney
26112,USA,London
26113,Germany,Toronto
26114,Australia,Sydney
26115,Germany,London
26116,Canada,New York
26117,Germany,Paris
26118,Canada,London
26119,France,New York
26120,Australia,Paris
26121,USA,Sydney
26122,Australia,London
26123,Canada,Paris
26124,Germany,New York
26125,Canada,Toronto
26126,Germany,Toronto
26127,France,Sydney
26128,Canada,Toronto
26129,USA,London
26130,Canada,Paris
26131,Australia,New York
26132,Germany,London
26133,France,London
26134,Australia,New York
26135,Germany,London
26136,Germany,London
26137,Canada,New York
26138,Australia,Paris
26139,France,New York
26140,Canada,Toronto
26141,USA,Sydney
26142,Canada,New York
26143,USA,Sydney
26144,USA,London
26145,France,London
26146,Germany,Toronto
26147,Canada,Toronto
26148,Canada,New York
26149,France,New York
26150,Canada,Berlin
26151,Germany,Paris
26152,Australia,Berlin
26153,UK,Paris
26154,Australia,Paris
26155,Germany,New York
26156,France,Sydney
26157,UK,Berlin
26158,Australia,Paris
26159,Germany,London
26160,UK,London
26161,UK,Toronto
26162,UK,Toronto
26163,France,New York
26164,Germany,Paris
26165,USA,Paris
26166,Canada,New York
26167,Australia,Berlin
26168,USA,Berlin
26169,USA,London
26170,France,London
26171,USA,Sydney
26172,UK,Toronto
26173,Germany,Sydney
26174,Canada,London
26175,USA,Sydney
26176,Australia,Toronto
26177,Germany,London
26178,Germany,Sydney
26179,UK,Berlin
26180,Australia,Berlin
26181,Canada,Sydney
26182,France,Toronto
26183,USA,Berlin
26184,France,Berlin
26185,USA,London
26186,Australia,Toronto
26187,USA,London
26188,Australia,Paris
26189,USA,Sydney
26190,UK,London
26191,UK,London
26192,Canada,Toronto
26193,Germany,Sydney
26194,USA,Toronto
26195,Germany,London
26196,Australia,Berlin
26197,USA,Paris
26198,UK,New York
26199,Australia,New York
26200,UK,Berlin
26201,UK,New York
26202,Germany,Toronto
26203,France,Paris
26204,France,Toronto
26205,Canada,Berlin
26206,Germany,Sydney
26207,USA,Sydney
26208,Germany,Toronto
26209,France,Paris
26210,France,New York
26211,Australia,London
26212,UK,London
26213,USA,New York
26214,Canada,Toronto
26215,France,Sydney
26216,UK,Berlin
26217,UK,Paris
26218,Canada,New York
26219,Australia,Berlin
26220,UK,Toronto
26221,Germany,Berlin
26222,France,Toronto
26223,USA,Berlin
26224,Australia,Berlin
26225,Australia,Berlin
26226,Germany,London
26227,Australia,Sydney
26228,Germany,New York
26229,Germany,Toronto
26230,Germany,Sydney
26231,UK,Toronto
26232,Canada,Berlin
26233,Australia,Paris
26234,UK,Toronto
26235,Australia,Toronto
26236,France,London
26237,UK,Sydney
26238,Germany,London
26239,USA,Paris
26240,Canada,New York
26241,Canada,London
26242,UK,Toronto
26243,Australia,Berlin
26244,USA,New York
26245,USA,Paris
26246,Australia,New York
26247,USA,London
26248,Canada,Paris
26249,Germany,New York
26250,Canada,London
26251,France,London
26252,Canada,Toronto
26253,Germany,Toronto
26254,USA,Berlin
26255,Australia,New York
26256,USA,New York
26257,USA,Sydney
26258,UK,Sydney
26259,UK,Sydney
26260,Germany,London
26261,USA,London
26262,France,London
26263,Germany,London
26264,Australia,Toronto
26265,Australia,Berlin
26266,Germany,Sydney
26267,USA,Berlin
26268,USA,Toronto
26269,Australia,Paris
26270,USA,Paris
26271,Canada,London
26272,UK,London
26273,USA,Toronto
26274,UK,Toronto
26275,Canada,Berlin
26276,France,London
26277,France,London
26278,Canada,Sydney
26279,Australia,Sydney
26280,Canada,Sydney
26281,France,Paris
26282,Canada,Toronto
26283,USA,Toronto
26284,Canada,London
26285,Australia,London
26286,France,London
26287,USA,London
26288,USA,New York
26289,Australia,London
26290,USA,Toronto
26291,France,Toronto
26292,Australia,Berlin
26293,USA,London
26294,USA,London
26295,Germany,Sydney
26296,UK,London
26297,Canada,Sydney
26298,France,Sydney
26299,Germany,London
26300,USA,Toronto
26301,USA,Toronto
26302,France,New York
26303,USA,Paris
26304,France,New York
26305,Australia,Toronto
26306,USA,London
26307,Germany,Berlin
26308,USA,Toronto
26309,USA,London
26310,Germany,Toronto
26311,USA,Toronto
26312,Canada,Sydney
26313,Australia,New York
26314,France,Paris
26315,Canada,Sydney
26316,Australia,Sydney
26317,Germany,Sydney
26318,UK,London
26319,UK,Toronto
26320,UK,Berlin
26321,Germany,Sydney
26322,Germany,Paris
26323,Canada,Paris
